"","ID","f2","f3","fs2","fs3","alpha"
"935",935,-25.2075318373777,671436.227474436,-34.491454455249,398606.68003276,0.903036615683436
"936",936,-26.7866442892887,208402.841866221,-33.7513934522979,853196.143781468,0.912193113599185
"937",937,-25.8277787329666,819691.578736138,-30.0456757553704,372567.750163749,0.869219950053584
"938",938,-35.3037363914289,747681.127213091,-31.4090571880564,740122.491494957,0.860376582084812
"939",939,-30.5565456870534,617106.041515414,-25.8377903400548,875867.597581297,0.901159794264959
"940",940,-37.8260923320353,886617.211369071,-39.4512651530206,805435.409479905,0.891674989225402
"941",941,-29.3934554250166,264702.077930551,-36.8057998963036,719384.419875592,0.938605878300305
"942",942,-37.8484680106007,864282.145328373,-39.0923263996504,409917.6527467,0.854523695120135
"943",943,-26.2569709806442,273676.384452451,-41.4598130051084,200953.668556213,0.920790935776059
"944",944,-27.1447819599956,293591.089319903,-30.5210932729878,407546.908698622,0.90944682893833
"945",945,-30.5130366792418,644071.191700362,-40.5784645918123,228922.943781707,0.93752328988192
"946",946,-27.0434943177849,257625.954412092,-38.0708049756326,686572.173321266,0.868082429505942
"947",947,-38.0732504010536,282191.088089254,-43.322734795358,667013.857523166,0.921696507070221
"948",948,-26.7413529194929,457943.468220308,-25.4873863204606,888733.677369114,0.916973220817916
"949",949,-34.47074414514,840037.068389449,-42.7343570638187,742893.890032358,0.869976748813014
"950",950,-39.0059745200165,266027.637817115,-37.00352226476,735736.973715872,0.936183224439196
"951",951,-31.0769709102996,564472.098512668,-44.2894767147191,244153.679017331,0.87097085649175
"952",952,-38.2676342200376,242987.421966642,-33.151119400531,294875.730952583,0.879883382493975
"953",953,-44.4797180864736,507814.431643207,-28.4784182962589,855150.666242726,0.90133590055182
"954",954,-25.399527681239,664588.123016953,-32.293372815419,716984.397438411,0.854195090128081
"955",955,-32.3275450251438,816205.377894174,-34.5568179643638,286266.920240875,0.851141630247774
"956",956,-38.4166829962768,651631.671149414,-25.7769364331253,667319.20777468,0.917590284663849
"957",957,-25.5766622356623,855047.969666217,-42.9887531217821,744868.709298335,0.911324901366332
"958",958,-40.653616833616,678209.143179357,-44.3531128109619,436101.857267972,0.86432091059084
"959",959,-38.8362600465938,372202.074617613,-43.0900181155615,868856.58302106,0.890880856417317
"960",960,-36.1424555344917,474454.936646093,-31.1401794067509,595914.680417143,0.923957751437381
"961",961,-35.2043197734654,614824.704590216,-44.5687889876701,375584.838409573,0.934987413072342
"962",962,-30.8784533339553,460921.745645329,-34.7349637473896,702217.488286439,0.898736952009864
"963",963,-38.9206709415056,736973.00072046,-30.4158399499282,240411.373674143,0.934550512156844
"964",964,-43.0816194512285,417894.808038604,-25.0194442984387,593164.64143578,0.873525439244274
"965",965,-27.0974074222185,757567.226139139,-31.8887255166471,679430.592535101,0.908966250571901
"966",966,-40.8812030803524,636676.332765054,-38.4606796032712,638674.523182493,0.881282976767654
"967",967,-25.2204794800468,381492.683799397,-27.3440256450921,851238.615198936,0.876202150217423
"968",968,-43.2746241614632,391906.569734719,-39.7107772147953,615759.140004292,0.923302375488469
"969",969,-32.5861912068501,431624.255826604,-33.7976194704324,813779.524144996,0.936304841658385
"970",970,-31.3408673980869,492647.709672544,-26.3637838218436,315748.512494862,0.916822150772311
"971",971,-25.4519280016981,894952.608641926,-43.187209148895,443305.468685217,0.861559901448295
"972",972,-25.3104230625257,623939.556315187,-40.8338681124002,552551.687469557,0.925123249039955
"973",973,-38.0561984023675,878299.329956006,-38.4013704623952,478831.039152369,0.934488495660009
"974",974,-36.4064301691502,487703.912334125,-32.531840509966,881228.130774163,0.851317662173524
"975",975,-40.1772809660286,515681.797313299,-34.2854767657816,285154.185657836,0.855002221211536
"976",976,-29.6992594297379,719875.608824622,-38.6638732427657,628453.989237789,0.91187734438095
"977",977,-39.4155644517355,714435.564051252,-30.4323608238772,361577.848135419,0.883602740934964
"978",978,-38.0201889597885,520850.967948623,-41.1487107252367,365889.736593105,0.878521646303894
"979",979,-31.3892777505852,547308.788629379,-28.5991594683379,738786.950009074,0.921787155985279
"980",980,-37.2138319033831,632785.961248353,-39.7788846792169,759929.471360277,0.93814814844632
"981",981,-30.0680620811731,444847.752270084,-44.7971178165786,562441.38113521,0.864342824257351
"982",982,-28.9069939759187,812105.330709517,-36.9780156542845,357304.376755953,0.938398641385846
"983",983,-25.6058725912645,642021.743617505,-27.9400330414437,478184.04511068,0.920665610651748
"984",984,-30.615327032581,365160.970733333,-40.6652496611811,830039.745201804,0.87141061293615
"985",985,-26.934860576205,210453.664351571,-28.1782571119927,695305.751236379,0.857051751681847
"986",986,-44.3916038239934,874446.252685636,-25.132893768426,428190.890915487,0.933370388605136
"987",987,-28.4387429844774,468210.568915661,-31.3695624238141,782427.496946305,0.863728776008856
"988",988,-38.4301029733457,833786.228916086,-44.1558713354394,402838.508547246,0.903263360990137
"989",989,-31.781972249344,206991.139501706,-44.3901852201074,479241.492573228,0.93985943584675
"990",990,-29.054072001271,829782.2919425,-39.2368084124103,360837.13757949,0.895136387495777
"991",991,-42.6792797823139,362341.999000013,-29.8290261145122,768463.179767784,0.87334142619699
"992",992,-28.7164966981262,891155.969288554,-36.6232888714895,829491.746975891,0.858691687482804
"993",993,-42.9340547408499,879508.946892731,-29.9421535976268,706335.579257142,0.884796790984828
"994",994,-32.5058131808825,470167.757529188,-41.58411123918,419573.10752796,0.90539911627607
"995",995,-44.7866183975115,890166.551622003,-44.2234771808535,727338.941671383,0.877505923679735
"996",996,-25.1221090969518,873173.295058198,-27.9164401981346,239920.525331702,0.891291466094125
"997",997,-27.4731662795506,451709.53059081,-36.337554667633,202748.417743854,0.853410426679784
"998",998,-44.9382961074971,897269.321380835,-34.3592285454422,838861.882394124,0.86875741641817
"999",999,-41.1248249338605,828968.127938453,-34.9628082074858,447579.291615151,0.899787297102267
"1000",1000,-41.4786858924665,210982.272446007,-33.7799391383454,622361.674128268,0.851371626594273
"1001",1001,-39.8509213198386,754847.30926821,-40.4187822109014,896686.431740727,0.91250335877461
"1002",1002,-28.9683292958252,666189.56950739,-31.9302639451623,532954.463324118,0.867167992983144
"1003",1003,-38.3920909432583,455276.248303335,-38.0110486171208,436747.973289732,0.913760218707789
"1004",1004,-44.989232998997,471620.287594441,-43.1137124180198,255403.402268067,0.910644909737084
"1005",1005,-33.9608895505369,263854.03938774,-26.1917401071191,756539.237450175,0.909588466750948
"1006",1006,-32.4122340066507,723487.47968344,-37.8179665858075,849042.42982382,0.906648776728552
"1007",1007,-34.5282752897292,553603.399595562,-39.5750793539062,781330.435083304,0.886397357988058
"1008",1008,-44.5138020008504,286414.246546272,-35.659884731818,406948.790914845,0.931290937857313
"1009",1009,-43.4098874056712,794873.135199249,-36.9964887281209,611567.27500787,0.856023294436878
"1010",1010,-42.4631145346537,311681.16465101,-32.0899509446062,700117.351084221,0.908131028724581
"1011",1011,-39.4495668893196,807656.461960413,-27.6967424346022,203923.390898444,0.899510212547185
"1012",1012,-43.1355468898118,856079.700425975,-39.6412150398716,277082.588180564,0.871788097021712
"1013",1013,-37.3149801996276,478385.022037346,-32.347769441124,805999.67507815,0.910446943463515
"1014",1014,-25.0270014282539,669394.547862783,-34.8480747629441,703763.378898669,0.883114837424837
"1015",1015,-44.5398037027419,679658.995303307,-35.7673362073489,637703.293545526,0.907864551975168
"1016",1016,-39.0255050756633,243977.562147435,-44.0011931636035,247696.608101539,0.909768690321317
"1017",1017,-28.8377148340605,428898.498876821,-43.5181262153275,894578.633668832,0.937091028828854
"1018",1018,-26.6203701668233,527800.298529286,-44.0377382375412,859081.783586368,0.873576636219395
"1019",1019,-32.8166615966037,450517.128434461,-33.4277578466013,456183.097079284,0.856861471775912
"1020",1020,-26.6601474799998,446286.836155355,-25.3762594202384,406599.556147177,0.89581460511272
"1021",1021,-39.2893335565925,411367.289047353,-29.4756381893009,266995.688931551,0.907108715510793
"1022",1022,-37.6720006391965,871950.199077129,-44.5025679784007,257794.05158883,0.86295306461163
"1023",1023,-43.2686637549363,383869.614042342,-25.5476180755049,745905.537600629,0.920377313601676
"1024",1024,-27.8577454977706,896398.910400774,-37.4087142509297,741161.059933379,0.926528307271089
"1025",1025,-44.5721286785714,330251.480617654,-38.846391428113,897787.523670308,0.867518838611672
"1026",1026,-33.098351956673,410717.533546146,-26.3520617296286,611803.947404549,0.939748792608472
"1027",1027,-36.5606696928255,681979.053990506,-28.5046255359836,890014.476095419,0.906324797659958
"1028",1028,-26.5504414803125,323566.619144585,-44.9988714923002,607603.729080986,0.896510521766283
"1029",1029,-44.0196380824596,679075.469839964,-37.4231468996666,339564.95263679,0.852082210852949
"1030",1030,-33.3496943447404,397021.026421543,-27.1101065099686,701320.014230255,0.865561843332732
"1031",1031,-32.7512613219246,256553.110583201,-39.3937537750453,710677.917071674,0.905702653005317
"1032",1032,-35.7376155864522,892928.172877803,-26.4824042140208,731032.719820682,0.850644282328185
"1033",1033,-44.0598344371468,657826.304275431,-31.619281012956,720699.610618372,0.868269259239534
"1034",1034,-44.0910906333774,873971.419748291,-26.0484505366199,249928.611547966,0.858779427500159
"1035",1035,-44.1084881131798,231986.93070177,-42.6927985383496,597821.221686061,0.900328778821163
"1036",1036,-32.6577180768251,592882.328417767,-43.5616607644893,664764.446561802,0.918856008360373
"1037",1037,-29.564359533444,885004.726656489,-27.0013718639165,647626.192158647,0.922736659242185
"1038",1038,-29.3566837335117,806700.8227887,-25.4094332919866,564200.634587388,0.870628053590469
"1039",1039,-31.0343867055997,670882.767926957,-39.9520588895008,630864.028318301,0.863474185777901
"1040",1040,-43.4170585353486,846626.01093391,-37.915505701337,201950.037568212,0.939320659820698
"1041",1041,-38.3694349609055,312885.258316398,-25.8536085635833,839980.977679528,0.854563007965842
"1042",1042,-38.9670715284385,356937.750615552,-39.7330672431141,235110.041718911,0.938453908488827
"1043",1043,-32.1365484571196,755732.746141478,-29.225447343614,212157.123087961,0.90876619088489
"1044",1044,-38.1913266009204,234284.564493205,-25.5370855561234,849618.15691825,0.939164042768702
"1045",1045,-30.0374827496298,504754.811714888,-30.3531749140434,245740.987071898,0.883344656307722
"1046",1046,-38.5226997199766,260518.477669638,-30.9007425556593,882070.903256051,0.890330931669131
"1047",1047,-30.2957771460153,684532.025826257,-30.769533214204,334549.267932232,0.937145366016574
"1048",1048,-38.1011619587019,327615.113650188,-39.5523598850928,288103.803520761,0.857273236065699
"1049",1049,-28.521005163338,842574.738927893,-44.1772759199142,605578.023528773,0.881775812000696
"1050",1050,-32.1204716346748,326410.968088247,-36.18320779147,467923.046402503,0.911107764923526
"1051",1051,-39.0911946498714,637368.547271546,-43.5501350495741,699534.671328627,0.901890844430312
"1052",1052,-29.8139228615165,538447.985621244,-38.9152161679976,385235.499056783,0.87428733869645
"1053",1053,-43.6296260621808,420824.946872015,-42.8038384376168,490191.85273502,0.852103033997161
"1054",1054,-36.0128979212567,426205.607752092,-29.2476723811291,402457.678774353,0.879393212600613
"1055",1055,-25.0734677439295,882850.117090568,-28.5722834011018,739782.163932417,0.886546316060893
"1056",1056,-38.2909451260008,649271.938225664,-39.6861636458635,235371.505172532,0.935886576849811
"1057",1057,-32.2867715120949,211604.448326025,-44.5459304090664,505915.989874508,0.861764616709731
"1058",1058,-25.3438150190711,542173.061965164,-36.0281535401717,693904.275296703,0.914276683201386
"1059",1059,-37.104037880037,612046.273842752,-28.5419396057352,439860.935349856,0.909737417697942
"1060",1060,-44.7295852363147,426437.483597249,-36.3867881005928,530291.957930885,0.899337274395322
"1061",1061,-43.8070845367908,202556.124131959,-42.190483493071,274249.091132004,0.882403967994252
"1062",1062,-35.555957140021,205430.357986242,-25.364087102402,349446.683158241,0.930461976309471
"1063",1063,-32.2347344826721,246072.170188949,-37.7889327227399,293804.569634143,0.872771848026656
"1064",1064,-44.819327578377,746814.715399761,-44.8238368851654,541411.672902741,0.88841998583072
"1065",1065,-33.3889470040463,703407.565942928,-39.4094835646674,500676.497055367,0.932733155180765
"1066",1066,-40.1636609650217,447243.547254764,-37.3261948695853,755867.955834232,0.855197831695596
"1067",1067,-44.2036944271736,229222.922660336,-30.1472432807051,476321.854495946,0.875633716090588
"1068",1068,-25.4835573926345,433611.706011314,-39.059842219118,430694.45586171,0.91361095148366
"1069",1069,-25.1884388860948,684063.306181785,-38.6810843362063,807998.861540165,0.851199365030825
"1070",1070,-44.432260509301,200659.038070738,-39.9986691940911,884490.804161988,0.927384623725308
"1071",1071,-30.48243049445,230363.553340901,-35.945714413628,861333.536939695,0.886053599035485
"1072",1072,-32.0534205411598,675162.671471592,-29.090150164295,664062.00268859,0.888317934056051
"1073",1073,-43.1886807893254,857802.89762849,-44.8687613071464,757056.33115977,0.915298606261553
"1074",1074,-42.1525526930355,221769.08399757,-30.3055832767673,465684.168724325,0.911706332232773
"1075",1075,-35.9898877832405,860705.93366133,-25.8866681333445,827330.563656688,0.929346497247167
"1076",1076,-29.977133660797,440014.643436335,-37.1401255798638,705899.103405587,0.850513307478584
"1077",1077,-36.1105087148845,644210.236578472,-32.1506059504114,743519.639376644,0.939951438952092
"1078",1078,-35.4719200170636,537042.684308086,-43.8472773987688,862387.121081725,0.860687599610588
"1079",1079,-33.3002794076763,384799.630592633,-44.6541621410213,677084.938388057,0.887254133744419
"1080",1080,-37.2857020418085,833257.508703582,-25.8255844681039,366655.836042147,0.86064373505345
"1081",1081,-39.4347974700816,416034.101397488,-41.0367950551696,848539.983846005,0.928537746668087
"1082",1082,-38.3399537844397,711687.344316039,-33.5159566581436,885612.380683776,0.878483860289223
"1083",1083,-34.6575286036395,203111.357798371,-34.3003634305522,280148.704572581,0.932669890731536
"1084",1084,-28.2735499477461,455735.309913475,-30.5826322997324,509692.72095399,0.931941728572277
"1085",1085,-38.3760486204885,651340.157945603,-37.8101785646304,248794.015455358,0.898899863750175
"1086",1086,-25.6488830302395,685347.797044106,-36.6053520587534,869822.526302133,0.939488858021857
"1087",1087,-36.7038332392201,690180.7054374,-34.4838006352596,421014.667536952,0.862781580628991
"1088",1088,-34.609403014537,885741.022537127,-42.1761603705622,223680.5909805,0.891760443533754
"1089",1089,-25.2984292764887,463517.881753389,-37.7404542990774,211650.231663175,0.936628629684312
"1090",1090,-26.0864765850604,881428.315211479,-33.8028875782751,273109.916110486,0.913805242805207
"1091",1091,-33.827023366455,402757.925970778,-38.9292690395564,216665.963864569,0.910587453224668
"1092",1092,-39.3289696775228,361022.432070859,-36.9296300754994,462421.796013806,0.879064241735535
"1093",1093,-30.0943298676424,417377.58057652,-31.0922699453458,898523.855915107,0.903120195243575
"1094",1094,-29.2808948854469,217913.671634328,-25.8776373827942,590185.857184865,0.883766408821344
"1095",1095,-42.8828516163155,615476.320902146,-26.45283086491,444987.176246047,0.9338090615904
"1096",1096,-27.8214370712228,691579.669024274,-28.700977364108,891837.764353752,0.876818909269428
"1097",1097,-32.9909963281751,619112.176963165,-26.9371561103612,835646.029421277,0.850343832162177
"1098",1098,-26.3718356192224,220758.735626508,-39.9794831601009,468761.615725905,0.878752479569713
"1099",1099,-43.690934841495,519053.891270217,-42.7832535435632,453895.185247809,0.937748523593672
"1100",1100,-39.3601606565565,695292.798327059,-44.6853617792539,655475.114828236,0.852666904360177
"1101",1101,-44.7256612021253,876983.434538674,-32.810437697608,880923.861007914,0.904330720475635
"1102",1102,-25.0147301061526,899312.360996548,-26.7429930568934,858139.051307533,0.91704108926467
"1103",1103,-28.2446072814614,435373.955623601,-31.342152539514,545365.8255996,0.880738046545116
"1104",1104,-39.9679679100513,377907.652119696,-25.2175877978913,328300.23449583,0.855092890996644
"1105",1105,-36.0392856331244,229805.302044638,-30.8854148831479,613848.744422514,0.933618865399124
"1106",1106,-41.4016762407348,618684.228811432,-25.5241825531274,639090.139087997,0.858877856963037
"1107",1107,-25.5516748932414,622632.894551307,-26.0386264847405,381974.470359758,0.871866381942762
"1108",1108,-25.3337733429857,516163.696648479,-44.952007111147,758332.745717913,0.918065438187845
"1109",1109,-31.1162760652155,613554.585755039,-28.7670600465126,210692.060360275,0.85176087522685
"1110",1110,-43.3827815539725,761265.068107955,-39.5888260834813,441268.83731056,0.920145771400355
"1111",1111,-30.1480835424326,645397.208886538,-37.356717557393,207847.353458237,0.906837105280943
"1112",1112,-44.2618083698302,561534.138609245,-43.6288234477341,247445.640112888,0.880784926530007
"1113",1113,-38.6466813577861,403518.629193176,-38.3420012416691,687636.284356173,0.899922914020382
"1114",1114,-42.7300077576116,862472.009951342,-30.8279534074254,607112.163059507,0.916133621998964
"1115",1115,-26.4262637511715,200531.51734814,-37.3195543836877,363472.675178424,0.933120639300533
"1116",1116,-43.5615717784539,457267.841310538,-31.6761562817544,234082.933196407,0.878291471707506
"1117",1117,-44.8068345134892,896669.675999302,-33.0047666496895,265151.530079655,0.884102991402697
"1118",1118,-39.2582487903833,228383.677996174,-25.5789180753157,657159.523151163,0.890062917687947
"1119",1119,-28.5684568872079,898835.471446346,-41.09044478672,633762.542223353,0.850889454859702
"1120",1120,-43.3382690344863,616252.502117474,-34.1987032009102,802626.811480056,0.929813779837375
"1121",1121,-43.3133992496394,596901.770837009,-34.5890372754373,205447.210866045,0.923182348660272
"1122",1122,-26.4565212598108,594488.067745864,-44.9029417432323,390729.771543443,0.853118303358825
"1123",1123,-35.9203842603788,380341.710462663,-44.5943317882568,453220.674859546,0.926374290244402
"1124",1124,-34.5472793560885,867595.276749246,-32.8515653723925,534714.84569665,0.927792267178012
"1125",1125,-33.8033655347414,210025.846040379,-30.2384845381565,270397.438386139,0.900234947222955
"1126",1126,-38.9093001716435,843910.693046171,-39.256182433825,857648.191749752,0.8527604122319
"1127",1127,-44.5999977079183,880588.277318161,-25.196769984208,403841.8887344,0.89865642116029
"1128",1128,-34.8454109515063,247169.180605877,-29.4909611330219,201125.351863876,0.859143102661794
"1129",1129,-26.754930933293,206244.195111692,-33.4907045778669,204924.689827468,0.854113555188617
"1130",1130,-25.1093977921344,235366.832630988,-44.444068143025,855891.290559564,0.899994647853399
"1131",1131,-27.0113931265362,597131.574153714,-28.7562360794954,879898.356657848,0.939853517952308
"1132",1132,-37.6212592933178,517214.746068958,-32.4738345893808,677163.49001525,0.874941398023806
"1133",1133,-32.3054953033701,751452.384642698,-40.9060240036994,893921.782318782,0.93938043290068
"1134",1134,-28.1085461097658,894217.002010103,-34.1744362296723,463376.945839189,0.854893488304812
"1135",1135,-25.9184000804089,686910.174440816,-43.9125566558577,230219.597598948,0.891368942024693
"1136",1136,-44.564364275869,530852.566697374,-43.7859468093477,698605.08537963,0.874453697830588
"1137",1137,-33.7359554685391,208001.870305482,-42.4768033579811,772789.383731429,0.939522890704106
"1138",1138,-35.3322306231856,214255.919145159,-37.8633740962781,483234.349366333,0.850431179853322
"1139",1139,-39.6308821391799,211900.778174363,-44.4806834323406,486577.504885942,0.878319769997319
"1140",1140,-43.9415285104029,897970.594209507,-29.604891498629,518999.751720112,0.858418940982178
"1141",1141,-30.6246895746849,805278.420223482,-44.6086379678771,471939.4928932,0.910053281757427
"1142",1142,-31.6551835235916,875119.520476721,-34.2041411558948,760419.100322966,0.884758445742838
"1143",1143,-25.2699960251749,244460.305497441,-25.089134434253,219577.033671252,0.900655402025871
"1144",1144,-34.6479319008477,353733.357349616,-44.7084025936164,285085.851012729,0.874008889324121
"1145",1145,-36.4849064132124,883947.912627216,-44.0458229389191,307318.927364759,0.934725866949491
"1146",1146,-27.2926108653434,233324.297963362,-25.4688861300424,850612.526920382,0.898008497245289
"1147",1147,-28.2615858683661,203528.701838441,-26.6525735409483,573895.385683291,0.930283015234567
"1148",1148,-35.8468189544752,801856.433588658,-41.8512340389676,531495.049247444,0.879322551257974
"1149",1149,-36.090785643883,626177.633534484,-26.1797259386629,239251.982861292,0.884634021721147
"1150",1150,-28.3314654145502,543850.994369704,-44.2087236080579,401867.662148252,0.937431749452353
"1151",1151,-44.1363782788962,456855.131463781,-34.9792934336066,549545.228648502,0.853696796886086
"1152",1152,-25.5162694681473,709038.08945816,-34.0227027733997,539172.55138645,0.936544950021669
"1153",1153,-31.3594985362962,232656.759914383,-25.3980314400718,893045.828952789,0.861258623029051
"1154",1154,-43.5159582427666,738250.823644344,-25.3003092180789,833365.121951029,0.893400740010602
"1155",1155,-37.4950307785496,695716.417811159,-35.9183688966595,694559.43210097,0.910993409950402
"1156",1156,-25.6354792809598,433510.001701731,-38.5130348829739,766410.635103211,0.885901145934734
"1157",1157,-35.306663910009,262397.648058143,-27.9602591035292,535262.688622102,0.851072046668433
"1158",1158,-25.228358679764,444325.693051834,-25.1769566162564,694166.483122595,0.855608570268908
"1159",1159,-44.8587506646141,250601.579432189,-27.486542538546,869690.780247487,0.898054478631034
"1160",1160,-33.88102070079,493079.330817144,-35.2178900819533,304552.902688123,0.938846079140859
"1161",1161,-36.3667338610962,217177.541148961,-41.7951744524166,808980.013300218,0.872295455093101
"1162",1162,-36.0526083842553,865742.703406662,-25.6675218031891,362914.041802008,0.926420961238289
"1163",1163,-25.247412515644,392896.045939382,-36.4115660347901,896084.84343633,0.931243504464088
"1164",1164,-39.279715395987,652718.957461026,-42.5924886199757,221076.729539037,0.850094309890842
"1165",1165,-26.6781082628518,366255.578147192,-44.6775980577469,246695.307073835,0.894317096097957
"1166",1166,-26.384020946607,723808.883570284,-33.9112911123186,207576.348864362,0.86978600313969
"1167",1167,-28.6769657856338,778474.496567678,-27.7328030443452,436911.807292346,0.897834288643351
"1168",1168,-27.2784243432879,238424.885018449,-34.2218718462177,526032.268058434,0.851568910668515
"1169",1169,-35.4457985544093,248755.272281375,-35.1432881730013,873423.01800834,0.91762025218242
"1170",1170,-34.9680769469291,868968.181781434,-33.3119818791449,346581.112232748,0.891459149438374
"1171",1171,-38.482409858454,495116.399072316,-26.8375466371365,873928.951220065,0.93316745396594
"1172",1172,-44.7012294434421,625518.219331503,-27.1296568340324,228063.590414021,0.900844622532017
"1173",1173,-32.8726679610349,844043.474884573,-44.3092470467761,803351.976812165,0.902299268420776
"1174",1174,-44.9661254377738,624762.095269188,-42.6069301972128,804956.857580189,0.928822307636231
"1175",1175,-34.3120925029628,817328.567689545,-25.575899860438,892449.478679635,0.879189257341122
"1176",1176,-38.6655203700699,209480.148499086,-38.1455963808857,530550.827669799,0.919115610499652
"1177",1177,-43.9720437243618,237438.836444858,-44.1259074060507,897464.545826614,0.899114044451302
"1178",1178,-43.290540775992,529207.572215535,-27.1577625688948,582621.376312897,0.901549301931033
"1179",1179,-32.9428233042173,378590.944473315,-26.2818385328166,501318.70451726,0.906445353107782
"1180",1180,-44.9145161257982,644713.989275843,-36.4813165562376,395391.183580011,0.884892536113828
"1181",1181,-44.9749525177963,502267.449689917,-27.4689085922725,889225.776306167,0.856584066854298
"1182",1182,-44.6677922400683,287434.753966164,-44.9208207859471,273426.549564693,0.932647619355053
"1183",1183,-41.9857029878832,296798.044507429,-30.2038742601685,258467.538408209,0.936431081555847
"1184",1184,-44.8473990202174,608957.81215094,-39.3413315030336,871316.399935707,0.850251149212806
"1185",1185,-25.4155023734197,717038.193271067,-39.2081620733701,893313.030224573,0.904256078801252
"1186",1186,-36.8270278314501,893415.811099913,-35.3557773695961,600070.405686367,0.850469203224111
"1187",1187,-25.8516570191085,271145.0149443,-34.1650111385882,602695.441207457,0.915594716035878
"1188",1188,-44.2658471684828,212720.765200406,-35.492721017886,678205.603352506,0.881854334788172
"1189",1189,-25.1470316475518,540960.724074766,-30.1698147836179,261208.801338617,0.913996252198352
"1190",1190,-39.5073208020069,892381.497967653,-34.412338704709,226972.425137106,0.85295483620414
"1191",1191,-37.9926922535896,214957.233694214,-33.25114333928,877240.395118352,0.851825328578519
"1192",1192,-32.2526885382198,453805.919504426,-38.5349145513251,632237.454613801,0.939621594003996
"1193",1193,-31.2232457456477,670013.096796498,-25.002428465832,596374.733079541,0.937911793884123
"1194",1194,-34.7533715569265,832532.959485427,-35.3287715598084,217336.966512203,0.932929534572007
"1195",1195,-25.4689020366259,602240.03712181,-36.9026330547445,513921.215290837,0.852827173665665
"1196",1196,-41.0818399786204,884385.573502164,-36.8868320112377,828332.306213137,0.93378407692985
"1197",1197,-25.0322422019131,877871.803846434,-36.7202486142293,575987.715283111,0.896215285856141
"1198",1198,-32.2233213182017,205986.877007168,-44.4626411875822,464590.574576575,0.899247789428554
"1199",1199,-32.9591189259253,581646.848550048,-27.3026860308126,550071.88497657,0.853495727990139
"1200",1200,-42.2182235014401,452964.013580438,-44.718109184429,487057.107507251,0.901688918826966
"1201",1201,-26.4094468269721,261106.757139694,-35.5607837908119,253536.751524732,0.895271427743128
"1202",1202,-43.3316995649412,890592.656017132,-37.729808147274,656824.17537719,0.890729292781601
"1203",1203,-44.8864858903736,734170.575461295,-44.7812728515454,236801.015023328,0.938273936864335
"1204",1204,-25.1361841679588,584840.38330866,-27.9790577460937,711756.655918509,0.898541766629497
"1205",1205,-44.0417506789975,220071.874077432,-32.3631216260493,874690.297505073,0.935734044507654
"1206",1206,-41.8274566191323,266756.924788691,-25.0744870628342,326814.542753641,0.891024609104302
"1207",1207,-26.8675044876151,322361.559043005,-44.2332033936121,763968.000226356,0.854428269700022
"1208",1208,-31.7143014760315,607228.337266855,-35.4747507253997,867913.007846102,0.865662638883863
"1209",1209,-34.2013985452317,594978.264671527,-44.8774013823755,256626.092311498,0.902762224957
"1210",1210,-33.9582860120386,514328.745120317,-35.6302590003945,207081.961253509,0.864400770424575
"1211",1211,-26.715724624373,571886.874379702,-44.7541916237921,540868.481039181,0.888195750373982
"1212",1212,-34.329128059987,240371.523333136,-34.0412708346546,624171.630467959,0.885664924759764
"1213",1213,-41.5356007864811,511794.520320315,-33.9689200352766,524843.77021648,0.935393848265473
"1214",1214,-40.1473195192404,730260.43443976,-44.4385020297207,887772.454292923,0.879703643215202
"1215",1215,-44.1269823640585,341671.333453674,-44.1448376963027,214563.0695826,0.853959022763766
"1216",1216,-36.0602987232134,471113.893722296,-26.0998624607325,831755.058284085,0.892299240737639
"1217",1217,-25.998029450465,825216.408008672,-43.47895529465,659510.351384785,0.939226547512386
"1218",1218,-42.1240529712774,213617.102041785,-33.2277039617114,311299.09526702,0.850710348055437
"1219",1219,-37.6471104623713,839387.699209694,-26.664874769818,579245.664783716,0.8919177575499
"1220",1220,-37.2304765947647,566312.908475958,-25.7047959711142,220356.455780286,0.929438625453973
"1221",1221,-31.7608936605565,583361.792988889,-34.6592603936456,476723.410760462,0.90485885369567
"1222",1222,-31.9974573859982,259856.985858791,-43.3538764875159,216055.176359955,0.936105437797613
"1223",1223,-42.6120283032171,889232.880774122,-44.5212749604471,206389.571968708,0.892503434968207
"1224",1224,-36.13131620517,491099.554329924,-41.7612733914144,558713.104368486,0.863244681466149
"1225",1225,-32.9051732662693,449518.557654805,-42.8622750699632,890557.729344312,0.907454119718188
"1226",1226,-43.001783094909,764977.979730368,-25.1459511300437,763729.052766394,0.935590087002546
"1227",1227,-27.662717771586,855687.043159753,-29.0179329436086,741528.611128591,0.854044812118111
"1228",1228,-42.7806835678592,643408.279683106,-28.4597245005034,339375.305029918,0.858588501992196
"1229",1229,-29.6069618771672,291083.718661498,-28.6617592073791,846418.848814517,0.938874709141707
"1230",1230,-30.7258896679133,834651.714249887,-41.690363938529,303655.909785125,0.860946166812595
"1231",1231,-44.4003636040948,509577.190740593,-35.2806212264188,845063.060337305,0.894187966092136
"1232",1232,-27.4985848563611,317481.922496706,-26.0604622932561,338405.168470163,0.866446130354174
"1233",1233,-25.7389404030405,877143.419345133,-26.8121987038478,302098.736502565,0.934421322558088
"1234",1234,-38.3228775422424,794595.000499003,-44.4210734861419,604584.623132627,0.931879200759953
"1235",1235,-41.0214924043417,312389.718874171,-36.753608621344,243144.955767952,0.902608258876376
